,年化收益率,季度胜率,夏普比率,卡玛比率,fastperiod,slowperiod,signalperiod
绩效数据,0.08298681349082315,0.5,0.25879121012609907,0.36161612299465984,100,200,5
绩效数据,0.08241102353078245,0.4523809523809524,0.25333425043650554,0.35984981700001034,100,200,10
绩效数据,0.0759474711069359,0.42857142857142855,0.21421426053716763,0.3052318950877452,100,200,15
绩效数据,0.08562280106092879,0.4523809523809524,0.2758666224660106,0.4749411022448502,100,200,20
绩效数据,0.0964142012623499,0.4523809523809524,0.3374774036735109,0.5347999183887069,100,200,25
绩效数据,0.07506273813877651,0.5,0.20976895680832863,0.29527120390204364,100,210,5
绩效数据,0.08107430197307663,0.4523809523809524,0.24438162029475538,0.3432330277416309,100,210,10
绩效数据,0.08756859081931534,0.4523809523809524,0.28099823309515687,0.3888605234617877,100,210,15
绩效数据,0.09334884092168672,0.5,0.3189775776597439,0.5177966715790608,100,210,20
绩效数据,0.08894672814021898,0.42857142857142855,0.2915464707361739,0.49337859285784835,100,210,25
绩效数据,0.0755937376869622,0.5,0.2126035578500782,0.3071729794319985,100,220,5
绩效数据,0.08769130767606126,0.47619047619047616,0.28448508295034786,0.4325557486366682,100,220,10
绩效数据,0.09601560818901178,0.4523809523809524,0.3364991366475746,0.522952059490395,100,220,15
绩效数据,0.09950424856100315,0.5,0.35639779664019794,0.5519401012818913,100,220,20
绩效数据,0.10680750212641654,0.4523809523809524,0.39924946272285383,0.5924505173784503,100,220,25
绩效数据,0.08630710242052908,0.47619047619047616,0.2771583588606503,0.42651024734360354,100,230,5
绩效数据,0.08994022248247635,0.47619047619047616,0.30243961338417785,0.49090070179421874,100,230,10
绩效数据,0.09981874780666078,0.42857142857142855,0.35969571351372936,0.5487397279979642,100,230,15
绩效数据,0.1028008905710791,0.5,0.37859310696281473,0.5702262443485968,100,230,20
绩效数据,0.09457053930501358,0.4523809523809524,0.331071812017483,0.5245733101566177,100,230,25
绩效数据,0.06521863388521654,0.47619047619047616,0.1528086581382231,0.2335993839669366,105,110,5
绩效数据,0.06824205441072251,0.47619047619047616,0.16958460092907973,0.2617700124374807,105,110,10
绩效数据,0.04246169986093573,0.42857142857142855,0.014815928783881053,0.15755688332142379,105,110,15
绩效数据,0.04752674899767784,0.4523809523809524,0.04501552564845896,0.15712783656377205,105,110,20
绩效数据,0.057746411819838084,0.42857142857142855,0.10574139576443975,0.18395446249645517,105,110,25
绩效数据,0.05736431038201428,0.4523809523809524,0.10499077530883605,0.20546685461874084,105,120,5
绩效数据,0.06239574018174343,0.47619047619047616,0.134448828859874,0.23934410862130245,105,120,10
绩效数据,0.04876383647441296,0.42857142857142855,0.05270964902581939,0.18094136878331668,105,120,15
绩效数据,0.047879808423815895,0.42857142857142855,0.04715511583910407,0.16307234921113467,105,120,20
绩效数据,0.05399112845054921,0.42857142857142855,0.08351299334840205,0.17702748537812496,105,120,25
绩效数据,0.04976136739970216,0.4523809523809524,0.0589209306532705,0.19464398467344837,105,130,5
绩效数据,0.07581748838173663,0.47619047619047616,0.21401905283733025,0.2908286546770101,105,130,10
绩效数据,0.059601006613446916,0.4523809523809524,0.11710034728782191,0.22862377718858598,105,130,15
绩效数据,0.044897492430411745,0.40476190476190477,0.029611853258210027,0.13462873558913044,105,130,20
绩效数据,0.06301723713500373,0.4523809523809524,0.13796078818016452,0.20734722569547095,105,130,25
绩效数据,0.062266299634681666,0.4523809523809524,0.13416920909853028,0.24355762924307928,105,140,5
绩效数据,0.06787995316435591,0.4523809523809524,0.1669595885792206,0.26037361994559705,105,140,10
绩效数据,0.051822185687981914,0.4523809523809524,0.07066347892476399,0.179409718776602,105,140,15
绩效数据,0.06614846428674337,0.42857142857142855,0.1568156989743145,0.20910187056390162,105,140,20
绩效数据,0.06565407249020372,0.4523809523809524,0.15260920637956246,0.2278951703628711,105,140,25
绩效数据,0.06363872959433658,0.4523809523809524,0.1421270023749563,0.2350028318835748,105,150,5
绩效数据,0.057859239241294214,0.47619047619047616,0.10733097271257162,0.22193621041660982,105,150,10
绩效数据,0.056662960855527356,0.4523809523809524,0.10021211737537661,0.19887263830365146,105,150,15
绩效数据,0.08104659418359805,0.47619047619047616,0.24556489327647418,0.28132493062875097,105,150,20
绩效数据,0.06924251504189782,0.47619047619047616,0.1724473431503417,0.2308359722639473,105,150,25
绩效数据,0.06962984582211629,0.47619047619047616,0.17730309403746686,0.25759309279600245,105,160,5
绩效数据,0.06513375621893291,0.5,0.15227074450081254,0.2567874350778336,105,160,10
绩效数据,0.06803604430456556,0.47619047619047616,0.16866941401630375,0.2597905307487969,105,160,15
绩效数据,0.07669859405427859,0.47619047619047616,0.21892144155483487,0.26674977661697263,105,160,20
绩效数据,0.06575695728750364,0.42857142857142855,0.15187221939159604,0.23944196667943532,105,160,25
绩效数据,0.0748444170192244,0.5,0.20948505687996533,0.26221933690822125,105,170,5
绩效数据,0.07004362958065169,0.4523809523809524,0.18175608868920104,0.27645646040148103,105,170,10
绩效数据,0.05215742105471066,0.4523809523809524,0.0729833752683068,0.18526403451748985,105,170,15
绩效数据,0.0823448414451724,0.4523809523809524,0.25252298985692934,0.32205012589231713,105,170,20
绩效数据,0.07007566397517273,0.42857142857142855,0.17711098183273502,0.2934932840238701,105,170,25
绩效数据,0.08134332718173631,0.5238095238095238,0.24870262273179158,0.3302138195833311,105,180,5
绩效数据,0.0769321291366949,0.4523809523809524,0.22228320957469713,0.35603865131871026,105,180,10
绩效数据,0.0539632732863895,0.4523809523809524,0.08358346962920699,0.1820377017806844,105,180,15
绩效数据,0.07239058813069499,0.42857142857142855,0.19298675424655803,0.3328126574862589,105,180,20
绩效数据,0.07138251380849603,0.40476190476190477,0.18900264256682647,0.39595165503976526,105,180,25
绩效数据,0.07925627932673263,0.5,0.2352550294866364,0.29591266446253167,105,190,5
绩效数据,0.07294977339237785,0.4523809523809524,0.19564009469396484,0.272180411850846,105,190,10
绩效数据,0.07610751908276314,0.4523809523809524,0.2153083452167079,0.30587512581359694,105,190,15
绩效数据,0.08321267211336592,0.4523809523809524,0.26104432038732805,0.46157235835041355,105,190,20
绩效数据,0.08482405382152058,0.42857142857142855,0.2665350146488455,0.45272555016517146,105,190,25
绩效数据,0.07739346569084504,0.47619047619047616,0.2237653388962328,0.31335587512601687,105,200,5
绩效数据,0.0798747919519831,0.47619047619047616,0.2375811079583898,0.33815482853020773,105,200,10
绩效数据,0.09044189257345603,0.4523809523809524,0.29831222533387863,0.4016198200740191,105,200,15
绩效数据,0.1034435767925681,0.5238095238095238,0.37915362325883395,0.5737911604532957,105,200,20
绩效数据,0.10159066315610543,0.4523809523809524,0.364853006462951,0.5635132340836618,105,200,25
绩效数据,0.0779921917638593,0.5,0.2267813072959246,0.31097068761546676,105,210,5
绩效数据,0.08619207402209472,0.47619047619047616,0.2752934490117009,0.44164516235267814,105,210,10
绩效数据,0.09757084435324304,0.4523809523809524,0.3453199875492838,0.531422702653719,105,210,15
绩效数据,0.10463211622325375,0.5,0.387350887304929,0.5803838696414662,105,210,20
绩效数据,0.09816252045237994,0.4523809523809524,0.34561337943267006,0.5444976698392552,105,210,25
绩效数据,0.0827860840848973,0.5,0.25546210481662984,0.3684772603276651,105,220,5
绩效数据,0.09546441012668394,0.47619047619047616,0.33548492331359725,0.5210521459038079,105,220,10
绩效数据,0.10720775841007346,0.4523809523809524,0.404319881066903,0.5946706988976838,105,220,15
绩效数据,0.10722565374615711,0.5,0.4031071492059038,0.5947699625346979,105,220,20
绩效数据,0.10449861712039499,0.4523809523809524,0.3875368283404174,0.5796433634880259,105,220,25
绩效数据,0.07021425577624019,0.47619047619047616,0.1818852925161198,0.27973109402238067,105,230,5
绩效数据,0.08757986079843727,0.4523809523809524,0.28737225334394206,0.48540321144614396,105,230,10
绩效数据,0.0974980596061179,0.4523809523809524,0.349251875250888,0.5366277546276096,105,230,15
绩效数据,0.09255953203869915,0.4523809523809524,0.32091629114409687,0.4370095714069418,105,230,20
绩效数据,0.08037963567141237,0.40476190476190477,0.2484953628082579,0.44585778893935535,105,230,25
绩效数据,0.04808093957746906,0.42857142857142855,0.04902195615590189,0.17221577939850438,110,120,5
绩效数据,0.07195579993985657,0.47619047619047616,0.19167829677605297,0.27601558610529703,110,120,10
绩效数据,0.06717153138216014,0.4523809523809524,0.16189698391316426,0.25766358819628243,110,120,15
绩效数据,0.05287747745958438,0.42857142857142855,0.07767486064502388,0.1758756042922076,110,120,20
绩效数据,0.05766152579165684,0.42857142857142855,0.10620107498020988,0.1897251918019555,110,120,25
绩效数据,0.05485255053660376,0.4523809523809524,0.08927880573413725,0.21455839266205834,110,130,5
绩效数据,0.07076990534907268,0.47619047619047616,0.18361430429171843,0.2714666075544656,110,130,10
绩效数据,0.05389741433398543,0.4523809523809524,0.0830827440066233,0.18659421288532846,110,130,15
绩效数据,0.058683721225322616,0.40476190476190477,0.1127928753857769,0.18550507577429418,110,130,20
绩效数据,0.06577928205273276,0.42857142857142855,0.1535804748820884,0.22832979160571745,110,130,25
绩效数据,0.06708342754356078,0.4523809523809524,0.16225067755650913,0.26240005701108143,110,140,5
绩效数据,0.05874249219588523,0.5,0.11289034345034227,0.2253241881389525,110,140,10
绩效数据,0.05771129436780886,0.4523809523809524,0.10653696876436283,0.20255202335981065,110,140,15
绩效数据,0.07660757284525488,0.47619047619047616,0.2187462141047473,0.25228549483581286,110,140,20
绩效数据,0.06973140634023478,0.47619047619047616,0.1754675694098649,0.2426464802332432,110,140,25
绩效数据,0.07110106384858561,0.5,0.18552436194598992,0.2727368999758302,110,150,5
绩效数据,0.058952358688796336,0.47619047619047616,0.1143978426190856,0.20447882989874333,110,150,10
绩效数据,0.06948443019812567,0.47619047619047616,0.17734409938067647,0.24992033292038632,110,150,15
绩效数据,0.07967834984594768,0.4523809523809524,0.23661898923963198,0.29003367630162297,110,150,20
绩效数据,0.05751684279955338,0.42857142857142855,0.10287740881601098,0.18868008405287917,110,150,25
绩效数据,0.07429030163473893,0.5,0.2060661446379147,0.26027797942990577,110,160,5
绩效数据,0.07110669279757431,0.47619047619047616,0.1881789556880058,0.28065228371750517,110,160,10
绩效数据,0.057148363356336995,0.4523809523809524,0.10294626707295283,0.21275333290095755,110,160,15
绩效数据,0.07265924045172545,0.4523809523809524,0.19383704853008604,0.25344160009122646,110,160,20
绩效数据,0.06685560051937234,0.42857142857142855,0.15798926611987524,0.2613936078946774,110,160,25
绩效数据,0.08418273280954813,0.5238095238095238,0.26563115488057504,0.33893550628778935,110,170,5
绩效数据,0.0752050260196444,0.4523809523809524,0.21290159578522055,0.32623118456737554,110,170,10
绩效数据,0.0530231147908915,0.42857142857142855,0.07794979449900837,0.17886620603168216,110,170,15
绩效数据,0.07558164819534796,0.4523809523809524,0.21139386375985572,0.32164033757089566,110,170,20
绩效数据,0.061847469097914054,0.40476190476190477,0.1292624255689705,0.25601839874591453,110,170,25
绩效数据,0.08079736385108816,0.5238095238095238,0.2443249357816004,0.31709964734659346,110,180,5
绩效数据,0.07497820282752743,0.4523809523809524,0.2086225985464042,0.2892139819245077,110,180,10
绩效数据,0.07286388601466087,0.4523809523809524,0.1957980637811981,0.2740654612903429,110,180,15
绩效数据,0.07172770031764109,0.4523809523809524,0.18809985673571383,0.300474530887662,110,180,20
绩效数据,0.07630200807250831,0.40476190476190477,0.21529781479912394,0.42323959702819125,110,180,25
绩效数据,0.07713424209472386,0.47619047619047616,0.22193466960009636,0.3304177787921364,110,190,5
绩效数据,0.07986529710679102,0.47619047619047616,0.23754926133757628,0.3381146315209967,110,190,10
绩效数据,0.08786380030858987,0.4523809523809524,0.283377558503706,0.4039500939645576,110,190,15
绩效数据,0.10355527269908471,0.5238095238095238,0.3797467822355533,0.5744107264602458,110,190,20
绩效数据,0.10159066315610543,0.4523809523809524,0.364853006462951,0.5635132340836618,110,190,25
绩效数据,0.07361686595330497,0.5,0.20060358714295354,0.2847920211896221,110,200,5
绩效数据,0.08963049915693966,0.5,0.2956134917751274,0.45926353207106807,110,200,10
绩效数据,0.10268319721019425,0.47619047619047616,0.3763124085914519,0.5440292266401258,110,200,15
绩效数据,0.10938369457987096,0.5,0.41559219589362595,0.6067403989085801,110,200,20
绩效数据,0.09651753674101693,0.4523809523809524,0.3360937651513689,0.535373109939684,110,200,25
绩效数据,0.08653245803362952,0.5,0.2777917686953838,0.4211704199716289,110,210,5
绩效数据,0.09565704553817467,0.47619047619047616,0.33778614233891063,0.5221035649027959,110,210,10
绩效数据,0.10478703951431778,0.42857142857142855,0.3893824749679698,0.5812432136212212,110,210,15
绩效数据,0.11014640788311758,0.47619047619047616,0.4178391936581595,0.6109710932149116,110,210,20
绩效数据,0.10240081606703111,0.4523809523809524,0.3747872571556155,0.5680070711426489,110,210,25
绩效数据,0.0797346519313451,0.47619047619047616,0.23838950172136175,0.35512884667079536,110,220,5
绩效数据,0.09687372819431284,0.4523809523809524,0.34271469404653493,0.5369136048126641,110,220,10
绩效数据,0.11051398588927519,0.47619047619047616,0.42379366458122475,0.6130100116016319,110,220,15
绩效数据,0.09759022039539356,0.47619047619047616,0.35037233017566366,0.531386229368642,110,220,20
绩效数据,0.08422503402760162,0.40476190476190477,0.27164563849490286,0.467187828499255,110,220,25
绩效数据,0.08285519295275012,0.5,0.26407799399064197,0.4222495439173089,110,230,5
绩效数据,0.08047603070409459,0.4523809523809524,0.24683133450975225,0.44603089559721076,110,230,10
绩效数据,0.09523067131950702,0.4523809523809524,0.33732757891170934,0.5282349963278932,110,230,15
绩效数据,0.09650678977446181,0.42857142857142855,0.346576998515023,0.5353134975925254,110,230,20
绩效数据,0.07877666941606831,0.40476190476190477,0.23913647663173898,0.43696629566021516,110,230,25
绩效数据,0.04232701816486495,0.4523809523809524,0.014024248882483575,0.1655641696655636,115,120,5
绩效数据,0.07637759838312164,0.47619047619047616,0.21719961421540557,0.29297718322432603,115,120,10
绩效数据,0.055602811347885917,0.4523809523809524,0.09297111364437573,0.19249834052109702,115,120,15
绩效数据,0.04624377835082938,0.40476190476190477,0.037731811213941896,0.13284960659686862,115,120,20
绩效数据,0.06512519827772345,0.42857142857142855,0.15036955801637492,0.21447152368296937,115,120,25
绩效数据,0.060397295710207466,0.42857142857142855,0.12269986189450431,0.23624693039696712,115,130,5
绩效数据,0.06686186021940044,0.47619047619047616,0.16151758938215535,0.2564684235928932,115,130,10
绩效数据,0.04443308323779571,0.4523809523809524,0.026588573166425693,0.1396715019007622,115,130,15
绩效数据,0.07400038587379698,0.47619047619047616,0.20310015945527984,0.2436994578319727,115,130,20
绩效数据,0.07162274287709813,0.47619047619047616,0.18811683481862168,0.26071081371054744,115,130,25
绩效数据,0.0628047129503857,0.4523809523809524,0.13720243953736433,0.23192300495403265,115,140,5
绩效数据,0.055035303384239675,0.47619047619047616,0.0907860808171095,0.1908923525611259,115,140,10
绩效数据,0.06440219585544416,0.47619047619047616,0.14671032695951877,0.23164064500640758,115,140,15
绩效数据,0.07824095038404244,0.47619047619047616,0.22836567592130486,0.28480146138933676,115,140,20
绩效数据,0.06148474246122748,0.42857142857142855,0.1266790940917138,0.20553906926809606,115,140,25
绩效数据,0.07488412217913831,0.47619047619047616,0.20865611206689355,0.2770310978817513,115,150,5
绩效数据,0.06667139257867372,0.4523809523809524,0.16144532138784629,0.2628495097964024,115,150,10
绩效数据,0.060663543209968696,0.47619047619047616,0.12394292964535909,0.21601877871596936,115,150,15
绩效数据,0.07503740980201967,0.47619047619047616,0.20836518256457046,0.2609723496162105,115,150,20
绩效数据,0.06764620706023927,0.42857142857142855,0.16310180254623902,0.2658514905331702,115,150,25
绩效数据,0.08319462178147119,0.5,0.2603809467198656,0.3349571855515464,115,160,5
绩效数据,0.07796088895953246,0.4523809523809524,0.22963262338531826,0.33818581684355054,115,160,10
绩效数据,0.05309113624070161,0.42857142857142855,0.0783471219569553,0.1785965997170719,115,160,15
绩效数据,0.07782710885409472,0.4523809523809524,0.22479018984174895,0.30438130384870266,115,160,20
绩效数据,0.06453279025735625,0.40476190476190477,0.14521538640037027,0.2671343204382082,115,160,25
绩效数据,0.0832193058242714,0.5238095238095238,0.25958792521993973,0.34939962034590893,115,170,5
绩效数据,0.07464649797421652,0.4523809523809524,0.20641269978702542,0.2879344943156834,115,170,10
绩效数据,0.06843845839302043,0.4523809523809524,0.16993423004208238,0.2574199469090779,115,170,15
绩效数据,0.07357040648306867,0.4523809523809524,0.1992315375972669,0.31825581359395794,115,170,20
绩效数据,0.06949749995373677,0.40476190476190477,0.17521905855401543,0.38549567197411916,115,170,25
绩效数据,0.08055119162845648,0.5,0.24229329006333755,0.3450548692012737,115,180,5
绩效数据,0.07512519208929769,0.47619047619047616,0.20938879983907194,0.28029704236717246,115,180,10
绩效数据,0.08840409111124314,0.4523809523809524,0.28611729093829846,0.40643405800587334,115,180,15
绩效数据,0.09556486271878639,0.47619047619047616,0.33118008575111535,0.5300887225499722,115,180,20
绩效数据,0.09735665906616142,0.42857142857142855,0.3394839455136803,0.540027637438017,115,180,25
绩效数据,0.07019390299180706,0.5,0.1799309124780166,0.2506155797049541,115,190,5
绩效数据,0.0880204891177272,0.47619047619047616,0.2856165510239872,0.4129758869144755,115,190,10
绩效数据,0.10446076942019178,0.47619047619047616,0.3865997887034233,0.5534470404692218,115,190,15
绩效数据,0.10793952621563041,0.5238095238095238,0.4061056488587306,0.5987297416275652,115,190,20
绩效数据,0.0941838185129582,0.4523809523809524,0.3220556189038361,0.5224282086537008,115,190,25
绩效数据,0.07861311164182161,0.47619047619047616,0.23043469067870295,0.3463778778493865,115,200,5
绩效数据,0.08479627266814793,0.4523809523809524,0.2673486073763427,0.4175879947533593,115,200,10
绩效数据,0.10363164340343012,0.42857142857142855,0.3824759225277126,0.5748343471086201,115,200,15
绩效数据,0.10848185105843355,0.47619047619047616,0.40787339446333304,0.6017379632160231,115,200,20
绩效数据,0.1065958185184186,0.4523809523809524,0.3985022014769747,0.5912763296052873,115,200,25
绩效数据,0.08596636615889519,0.47619047619047616,0.27471051760784304,0.4381048140642474,115,210,5
绩效数据,0.09775547535636031,0.4523809523809524,0.3489491452957715,0.5418006062333028,115,210,10
绩效数据,0.11556427359692689,0.5,0.4544040518966127,0.6410234517227836,115,210,15
绩效数据,0.11155624163035704,0.47619047619047616,0.4277023862440516,0.6187912998140809,115,210,20
绩效数据,0.09454125913467437,0.4523809523809524,0.3308636584367782,0.524410895984195,115,210,25
绩效数据,0.08255781918012772,0.47619047619047616,0.26099953393184205,0.42073405725451873,115,220,5
绩效数据,0.07806051832128502,0.4523809523809524,0.23049935290161166,0.41655339086715704,115,220,10
绩效数据,0.09833508565324833,0.4523809523809524,0.3557322554002355,0.5222348863428313,115,220,15
绩效数据,0.09620863219150544,0.42857142857142855,0.34510390431298504,0.533659647340755,115,220,20
绩效数据,0.08385735154297103,0.40476190476190477,0.2700324367509888,0.4634726161136856,115,220,25
绩效数据,0.08610644184556171,0.4523809523809524,0.28317255611110087,0.35161345436936897,115,230,5
绩效数据,0.07920286207865401,0.4523809523809524,0.2392241819007453,0.42849399596251075,115,230,10
绩效数据,0.08897815611783111,0.4523809523809524,0.30030042370213994,0.41291658481671456,115,230,15
绩效数据,0.09017015559395603,0.42857142857142855,0.30951831368318755,0.5001648224158028,115,230,20
绩效数据,0.07793150468082599,0.42857142857142855,0.2339389189127013,0.4322782515182254,115,230,25
