,年化收益率,季度胜率,夏普比率,卡玛比率,N1,N2,M
绩效数据,-0.08085409806353727,0.4523809523809524,-0.5375346969249568,-0.1139959190134826,100,80,5
绩效数据,-0.04460082958886247,0.42857142857142855,-0.3763055201345089,-0.07169366370090448,100,80,10
绩效数据,-0.008985657663954871,0.5476190476190477,-0.2179105176595185,-0.01771782285101728,100,80,15
绩效数据,0.008908514617422147,0.5238095238095238,-0.13838583830048223,0.019668719859214596,100,80,20
绩效数据,0.07103102370710035,0.5714285714285714,0.13818828363063074,0.1527202495436373,100,80,25
绩效数据,0.04432607774060249,0.5714285714285714,0.019247832479502614,0.07157069681136642,110,80,5
绩效数据,0.08481604385433927,0.5476190476190477,0.19955549406311412,0.17606943049528298,110,80,10
绩效数据,0.008995033961654686,0.47619047619047616,-0.13802941399296403,0.01563068422776944,110,80,15
绩效数据,0.01636811291857887,0.5238095238095238,-0.10521539892533525,0.03154489449832022,110,80,20
绩效数据,-1.6734717652511222e-05,0.5,-0.17826629553882045,-2.595380029879649e-05,110,80,25
绩效数据,-0.033436552984646095,0.5,-0.32691395117917454,-0.05458427974406627,120,80,5
绩效数据,-0.03615599817902104,0.4523809523809524,-0.33904480833245493,-0.051193261107304565,120,80,10
绩效数据,-0.008515199316417643,0.5,-0.2161220711356611,-0.012892642249196241,120,80,15
绩效数据,-0.016488238069686023,0.47619047619047616,-0.2517602139191094,-0.02346687806625121,120,80,20
绩效数据,-0.0003891034012821759,0.42857142857142855,-0.18014527218509976,-0.000589734062923494,120,80,25
绩效数据,0.03851491908839488,0.5476190476190477,-0.0066166267915789756,0.07279517369961022,130,80,5
绩效数据,-0.010514028726183011,0.5,-0.22513528985102343,-0.015929380613794106,130,80,10
绩效数据,0.005422736218698931,0.5238095238095238,-0.15422507616331604,0.008504355507980024,130,80,15
绩效数据,-0.00261250112147815,0.5,-0.19011501767650196,-0.0040480334775984715,130,80,20
绩效数据,-0.020674158763592687,0.5,-0.27073307208930497,-0.03123736798442985,130,80,25
绩效数据,-0.02088145430796351,0.5476190476190477,-0.2715395747157863,-0.03452565478920235,140,80,5
绩效数据,-0.00779975203809069,0.47619047619047616,-0.21325604896420594,-0.012418029433104879,140,80,10
绩效数据,-0.02658963866049946,0.5,-0.29712824854624764,-0.04113587929764396,140,80,15
绩效数据,-0.009872728172244605,0.4523809523809524,-0.22262580325167333,-0.017003277202575502,140,80,20
绩效数据,-0.011609689936502687,0.42857142857142855,-0.2304345854209937,-0.018368803559870212,140,80,25
绩效数据,-0.07003512284181634,0.47619047619047616,-0.4910304989685983,-0.09581120973180081,150,80,5
绩效数据,-0.05840010317115796,0.40476190476190477,-0.4392639740517602,-0.08097190255531503,150,80,10
绩效数据,-0.0554898092278735,0.40476190476190477,-0.42637167129945835,-0.07953621534392706,150,80,15
绩效数据,-0.04327399724796244,0.4523809523809524,-0.3723400819049385,-0.06574638596230928,150,80,20
绩效数据,-0.04056487410565779,0.5,-0.3604763424764258,-0.06194918022052877,150,80,25
绩效数据,-0.06756436179235692,0.38095238095238093,-0.4803051504114298,-0.10128593990804952,160,80,5
绩效数据,-0.05153916007873949,0.38095238095238093,-0.4093026601740823,-0.079390077244287,160,80,10
绩效数据,-0.04491928556198299,0.47619047619047616,-0.37996219790087854,-0.06533917193324333,160,80,15
绩效数据,-0.027768741407593,0.5238095238095238,-0.30335354982841706,-0.042035331196889285,160,80,20
绩效数据,-0.03712312341086599,0.4523809523809524,-0.34533554134113814,-0.054537517756545216,160,80,25
绩效数据,0.003767227125061501,0.47619047619047616,-0.1621222241255252,0.007314965006247251,170,80,5
绩效数据,-0.028116104201770464,0.42857142857142855,-0.30490848549968075,-0.04815312100557695,170,80,10
绩效数据,-0.0337415573316211,0.47619047619047616,-0.3301927922605094,-0.04985780560403728,170,80,15
绩效数据,-0.016493666972443588,0.47619047619047616,-0.25331875818147953,-0.026927779471297705,170,80,20
绩效数据,-0.036645548002084305,0.47619047619047616,-0.34384698954459436,-0.05993570172601207,170,80,25
绩效数据,0.007691775598388517,0.4523809523809524,-0.14467243680225228,0.01427916651565496,180,80,5
绩效数据,-0.0365236020178773,0.42857142857142855,-0.34313456542166043,-0.05845836238388397,180,80,10
绩效数据,-0.012203258082314483,0.47619047619047616,-0.23419411523479622,-0.018340788217456043,180,80,15
绩效数据,-0.008323780938193637,0.5,-0.21681084369964607,-0.013058750744738144,180,80,20
绩效数据,-0.0013197084740615983,0.5,-0.18561241217700525,-0.002098495388273206,180,80,25
绩效数据,0.023907701731420428,0.47619047619047616,-0.07219975331899682,0.05239410364384332,190,80,5
绩效数据,-0.013082406117517764,0.42857142857142855,-0.2381596941870814,-0.022737901173884193,190,80,10
绩效数据,-0.01864756986749294,0.5,-0.26344534667658237,-0.026553509428506376,190,80,15
绩效数据,-0.009435372711053325,0.47619047619047616,-0.22279447935337746,-0.014342248773253229,190,80,20
绩效数据,-0.0011720711378965243,0.4523809523809524,-0.18561728598309699,-0.0018173504986979563,190,80,25
绩效数据,0.07956821336689557,0.5476190476190477,0.17781600591976204,0.16502031905772765,200,80,5
绩效数据,0.03367634737732006,0.5238095238095238,-0.028503016525288128,0.06251103777313838,200,80,10
绩效数据,0.01744179389791478,0.47619047619047616,-0.10170495795496394,0.026291486328518087,200,80,15
绩效数据,0.0018337758169688634,0.4523809523809524,-0.1721379721127103,0.0028820254837578305,200,80,20
绩效数据,-0.005957962987140353,0.40476190476190477,-0.20735654971923326,-0.009707303317104699,200,80,25
绩效数据,0.015543425276958844,0.5238095238095238,-0.11026315384129158,0.028829443158538158,210,80,5
绩效数据,0.0026526409189369105,0.5,-0.1684450204547704,0.004783038245596933,210,80,10
绩效数据,-0.0004889388356336122,0.5,-0.1826827954202402,-0.0007685132908335872,210,80,15
绩效数据,-0.006515753879222763,0.5,-0.2098998208031616,-0.009283133324457626,210,80,20
绩效数据,-0.008585108487031978,0.47619047619047616,-0.2192595555353216,-0.0125138604844547,210,80,25
绩效数据,-0.0033950295810450948,0.4523809523809524,-0.1957937501315047,-0.0063323854636781205,220,80,5
绩效数据,-0.028684811700076307,0.5,-0.30993253615160676,-0.04894077321560165,220,80,10
绩效数据,-0.023209192310039595,0.5476190476190477,-0.28525350502972546,-0.03485451290472512,220,80,15
绩效数据,-0.01122512830864475,0.47619047619047616,-0.2312044916778173,-0.01673390431781527,220,80,20
绩效数据,-0.020853854737405086,0.4523809523809524,-0.2747107079733621,-0.030400178697380303,220,80,25
绩效数据,-0.031041107264244472,0.4523809523809524,-0.32059837872833497,-0.04872997788972077,230,80,5
绩效数据,-0.021697699937354153,0.47619047619047616,-0.27847043992928244,-0.04021706448958359,230,80,10
绩效数据,-0.020543689537875887,0.5476190476190477,-0.27331056322055935,-0.0340139582835113,230,80,15
绩效数据,-0.027055742525581628,0.47619047619047616,-0.30273080407685005,-0.03930897709386553,230,80,20
绩效数据,-0.03393515685109638,0.4523809523809524,-0.33381393486132055,-0.04559795806754711,230,80,25
绩效数据,-0.10370920487848367,0.30952380952380953,-0.6384948650602928,-0.14339481501355048,90,85,5
绩效数据,-0.06551630360070015,0.42857142857142855,-0.46887998226269223,-0.09343270506836975,90,85,10
绩效数据,-0.03540760871779425,0.5476190476190477,-0.33535211664505177,-0.05579315123419461,90,85,15
绩效数据,-0.010970187386596608,0.5952380952380952,-0.2267140823080772,-0.02147423377005453,90,85,20
绩效数据,0.0011542319784314525,0.5,-0.1728067187440118,0.0021742034852652646,90,85,25
绩效数据,-0.009484124717606068,0.5476190476190477,-0.22006658813172034,-0.018604759829865373,100,85,5
绩效数据,-0.008353724964831333,0.5476190476190477,-0.21507685133549675,-0.016098789210812744,100,85,10
绩效数据,0.003513865798786986,0.5238095238095238,-0.16231066353134546,0.00700025297509637,100,85,15
绩效数据,0.07798974625792865,0.5714285714285714,0.16915060595664913,0.19076364848463645,100,85,20
绩效数据,0.07615268492168781,0.6190476190476191,0.16100220964715925,0.15731631007023084,100,85,25
绩效数据,0.044375760673986964,0.5238095238095238,0.019468892341627204,0.07445813837993172,110,85,5
绩效数据,0.04302231981136018,0.5,0.01345395947912011,0.07647338527230838,110,85,10
绩效数据,0.06065169281935723,0.5714285714285714,0.09196025990958007,0.12201692552040842,110,85,15
绩效数据,0.02970652594291434,0.5476190476190477,-0.0458315954612894,0.06111759494595542,110,85,20
绩效数据,-0.012279546152474397,0.5,-0.2328901611037787,-0.017683560474863712,110,85,25
绩效数据,-0.02975269621317922,0.5,-0.31051403826042007,-0.04198711516612633,120,85,5
绩效数据,-0.034384874148994604,0.40476190476190477,-0.33115927111324256,-0.04518303810279031,120,85,10
绩效数据,-0.01204551352684613,0.47619047619047616,-0.23184766785434416,-0.01721658707507544,120,85,15
绩效数据,0.020884841257081677,0.47619047619047616,-0.08520062912976036,0.03302862116372139,120,85,20
绩效数据,0.006510171603792747,0.4523809523809524,-0.14937517144356843,0.00946270281054903,120,85,25
绩效数据,0.040371097520037535,0.5476190476190477,0.0016534022905929627,0.08246056987304226,130,85,5
绩效数据,-0.0056822453352669555,0.42857142857142855,-0.20360194311879093,-0.008885513519779724,130,85,10
绩效数据,-0.0295767858687791,0.42857142857142855,-0.3103220290327907,-0.04360693727487263,130,85,15
绩效数据,0.0024578250631661636,0.5238095238095238,-0.16749556487870812,0.004046100581824296,130,85,20
绩效数据,-0.02500802840654337,0.47619047619047616,-0.2900709399948082,-0.03860056972436044,130,85,25
绩效数据,-0.007116154421748289,0.47619047619047616,-0.21014710560235286,-0.01051967304912558,140,85,5
绩效数据,-0.0007291421237807238,0.5238095238095238,-0.18171309290008894,-0.001120218264720438,140,85,10
绩效数据,-0.014910117208072338,0.5,-0.2450142879428817,-0.023059107626270097,140,85,15
绩效数据,-0.04612462514975113,0.4523809523809524,-0.38445390776479965,-0.06508760547475344,140,85,20
绩效数据,-0.05118490749839366,0.38095238095238093,-0.40714538879523854,-0.0705633029094581,140,85,25
绩效数据,-0.06041161182960442,0.40476190476190477,-0.4480697556161702,-0.08261982273187565,150,85,5
绩效数据,-0.048395575146396586,0.40476190476190477,-0.39459303106709603,-0.07012160401671744,150,85,10
绩效数据,-0.05963461479847132,0.38095238095238093,-0.4448841160762543,-0.08506869883220002,150,85,15
绩效数据,-0.08133532172327729,0.40476190476190477,-0.5425935819748162,-0.11196711719160911,150,85,20
绩效数据,-0.056372743660491165,0.40476190476190477,-0.43122099859458196,-0.08293023480026857,150,85,25
绩效数据,-0.027088350447599274,0.5238095238095238,-0.2995438557921784,-0.04138511662749864,160,85,5
绩效数据,-0.0013019545911819863,0.5,-0.18467346023202572,-0.002210874500212671,160,85,10
绩效数据,-0.020709434141210625,0.42857142857142855,-0.27163313309544557,-0.03217570764165394,160,85,15
绩效数据,-0.03706626460680851,0.4523809523809524,-0.34497426517199975,-0.05638234389452001,160,85,20
绩效数据,-0.057593131061214,0.38095238095238093,-0.437012649969077,-0.08546975324442013,160,85,25
绩效数据,-0.04880560490013375,0.42857142857142855,-0.3973541787316054,-0.07139888162441412,170,85,5
绩效数据,-0.03520885897460835,0.4523809523809524,-0.3366592738721268,-0.05515204932117262,170,85,10
绩效数据,-0.02010382534531141,0.40476190476190477,-0.2691263566453205,-0.03296580034052898,170,85,15
绩效数据,-0.053832405335240696,0.40476190476190477,-0.42076127409097386,-0.07778637394790522,170,85,20
绩效数据,-0.03717312218188218,0.40476190476190477,-0.3462139903414763,-0.053230330987898214,170,85,25
绩效数据,-0.06495011795563099,0.47619047619047616,-0.46996810771014136,-0.0855446413296492,180,85,5
绩效数据,-0.036741129579518694,0.42857142857142855,-0.34411005658395655,-0.05336633349578114,180,85,10
绩效数据,-0.03212573224622273,0.4523809523809524,-0.3235689525843419,-0.04710998836013936,180,85,15
绩效数据,-0.03405885995654134,0.42857142857142855,-0.3322721606528275,-0.05080242125104628,180,85,20
绩效数据,-0.02739169416578746,0.47619047619047616,-0.30272368030430463,-0.04043580728021711,180,85,25
绩效数据,-0.046623216997363714,0.5,-0.38861466115659143,-0.06359739332743193,190,85,5
绩效数据,-0.015687320179373687,0.47619047619047616,-0.2498463356202875,-0.02294864468941122,190,85,10
绩效数据,0.0024142388311416685,0.42857142857142855,-0.16884044243540064,0.003696731023635736,190,85,15
绩效数据,-0.0018026759532542291,0.5,-0.188397849123981,-0.00277073621827729,190,85,20
绩效数据,-0.027517612651867362,0.40476190476190477,-0.3043848404985869,-0.039049784431055334,190,85,25
绩效数据,-0.06191512533983767,0.40476190476190477,-0.45783174417337197,-0.08048418063792967,200,85,5
绩效数据,-0.029232570499395982,0.4523809523809524,-0.3120134886979027,-0.04030444616108195,200,85,10
绩效数据,0.005620974444948912,0.38095238095238093,-0.15499433061329507,0.008173689006178304,200,85,15
绩效数据,0.007913986237323645,0.5,-0.1447170519680598,0.0122339740400796,200,85,20
绩效数据,-0.029675985556381845,0.42857142857142855,-0.31436513646972125,-0.03978668129534123,200,85,25
绩效数据,-0.04559318642197707,0.47619047619047616,-0.38588125168942594,-0.05967996910057825,210,85,5
绩效数据,0.006356283571313792,0.42857142857142855,-0.15174209926815665,0.0095207522234646,210,85,10
绩效数据,0.04155284328321418,0.5,0.007007377703648777,0.06401603374591938,210,85,15
绩效数据,0.01747573348698017,0.47619047619047616,-0.10164560051567575,0.026511218015304875,210,85,20
绩效数据,0.019082968187145166,0.5476190476190477,-0.094402845019406,0.027471907101749366,210,85,25
绩效数据,-0.04276305112930956,0.4523809523809524,-0.37341676032549986,-0.05804535108754885,220,85,5
绩效数据,-0.00167354088475824,0.5,-0.18805114373563891,-0.0024570758463909204,220,85,10
绩效数据,0.02966962322840372,0.5,-0.04662505118052082,0.04552381182985876,220,85,15
绩效数据,0.037285607119128095,0.47619047619047616,-0.012253229960267736,0.05905104134920905,220,85,20
绩效数据,0.036417243699827795,0.4523809523809524,-0.01617598006887491,0.052079649462076084,220,85,25
绩效数据,-0.05038113929628918,0.5,-0.4078888210478962,-0.06663180637936691,230,85,5
绩效数据,0.04112682395133782,0.47619047619047616,0.00508677252973178,0.06228849678128778,230,85,10
绩效数据,0.029407402985262676,0.4523809523809524,-0.047823534309082066,0.046328104485910133,230,85,15
绩效数据,0.04076912983063963,0.47619047619047616,0.003472927281836536,0.06506132896993447,230,85,20
绩效数据,0.0465226929856859,0.47619047619047616,0.029455583681246206,0.06537791451373168,230,85,25
绩效数据,-0.0025210877650342356,0.5714285714285714,-0.18910254795815337,-0.004140028396109138,100,90,5
绩效数据,-0.04216143841394526,0.4523809523809524,-0.3654536515002744,-0.06389320816788732,100,90,10
绩效数据,0.019678171783785725,0.47619047619047616,-0.09040711743055307,0.03884655712036699,100,90,15
绩效数据,0.05074113257023738,0.4523809523809524,0.04781653988890412,0.10465324356564451,100,90,20
绩效数据,0.060255864666959535,0.5476190476190477,0.09019744693461156,0.11249346510041165,100,90,25
绩效数据,0.03760820259211983,0.5714285714285714,-0.01064136007320039,0.07864577258437104,110,90,5
绩效数据,0.0026091865260051694,0.4523809523809524,-0.16642105664139764,0.003967529627276463,110,90,10
绩效数据,0.017523987371888206,0.5,-0.10006244217595693,0.025665444953364196,110,90,15
绩效数据,0.013849643685740709,0.42857142857142855,-0.11642733671472608,0.020857797166987005,110,90,20
绩效数据,0.016103066212426187,0.40476190476190477,-0.10646049004834608,0.023091619171755475,110,90,25
绩效数据,-0.033109628058967666,0.47619047619047616,-0.3254585166583468,-0.0428792806022693,120,90,5
绩效数据,0.018755790882279078,0.42857142857142855,-0.09458559056234675,0.028068502095687276,120,90,10
绩效数据,-0.026977125928097312,0.35714285714285715,-0.298361657938213,-0.03703228658387517,120,90,15
绩效数据,0.0013758011524058755,0.42857142857142855,-0.172147097346165,0.0020181042537212824,120,90,20
绩效数据,-0.037198036334562534,0.38095238095238093,-0.34431582073498757,-0.05165407230385172,120,90,25
绩效数据,-0.005289578886083723,0.47619047619047616,-0.20175377389510327,-0.008015120262024819,130,90,5
绩效数据,-0.024281144690168843,0.47619047619047616,-0.2864912690494651,-0.03548893282829835,130,90,10
绩效数据,-0.04099818711306347,0.4523809523809524,-0.36126682278931455,-0.05448627457944831,130,90,15
绩效数据,-0.006817577929370211,0.4523809523809524,-0.2088744182612154,-0.009922716905930018,130,90,20
绩效数据,-0.04043901162426211,0.4523809523809524,-0.35892903164825735,-0.05466497335508879,130,90,25
绩效数据,-0.00727875715675852,0.47619047619047616,-0.21087229039876934,-0.01056176465971995,140,90,5
绩效数据,-0.02320555257903245,0.42857142857142855,-0.2819847900489399,-0.032991595637171224,140,90,10
绩效数据,-0.04144497055627849,0.38095238095238093,-0.36341825573538616,-0.05776036492214735,140,90,15
绩效数据,-0.06283102618624203,0.38095238095238093,-0.4590505577298676,-0.08463989586572794,140,90,20
绩效数据,-0.03774916436004094,0.38095238095238093,-0.34714596177478174,-0.05467349110226909,140,90,25
绩效数据,-0.070448836147881,0.38095238095238093,-0.492877581838719,-0.09724855462848317,150,90,5
绩效数据,-0.037136794066807144,0.38095238095238093,-0.34432831418904714,-0.05362347829793614,150,90,10
绩效数据,-0.0638934021633657,0.38095238095238093,-0.463906969887959,-0.09083806081307562,150,90,15
绩效数据,-0.05278422139677286,0.38095238095238093,-0.4148710616848759,-0.07589314921826866,150,90,20
绩效数据,-0.02035580079514565,0.35714285714285715,-0.2700508970062467,-0.030691985275040214,150,90,25
绩效数据,-2.6681917421611523e-05,0.40476190476190477,-0.178720335672481,-4.174184288577807e-05,160,90,5
绩效数据,0.03019882920940553,0.47619047619047616,-0.04382836081556994,0.05412156271324097,160,90,10
绩效数据,-0.014663708503658168,0.4523809523809524,-0.24458353550079306,-0.022950928787747956,160,90,15
绩效数据,-0.042013978345816994,0.4523809523809524,-0.36712427316763874,-0.06409966670693099,160,90,20
绩效数据,-0.03782904076405336,0.47619047619047616,-0.3484967227722815,-0.052688356112567225,160,90,25
绩效数据,-0.0153870700930413,0.5,-0.2478199429536936,-0.026778987641034726,170,90,5
绩效数据,0.0022433152450764826,0.5,-0.16901549840932717,0.0039051373909867663,170,90,10
绩效数据,-0.04493320118320998,0.4523809523809524,-0.38031117494282085,-0.063049021916206,170,90,15
绩效数据,-0.03517170012301207,0.47619047619047616,-0.33707213565814886,-0.048042848949429784,170,90,20
绩效数据,-0.03171741423349417,0.42857142857142855,-0.3217370736409147,-0.04309237098034746,170,90,25
绩效数据,-0.009281618125680846,0.47619047619047616,-0.2206698678254337,-0.014266782981805075,180,90,5
绩效数据,-0.0030462695166803,0.4523809523809524,-0.19302360264879126,-0.004389672845701295,180,90,10
绩效数据,0.007437110032669336,0.5,-0.14608887166994922,0.010289351422042271,180,90,15
绩效数据,-0.003961789599164489,0.5,-0.19724154862435414,-0.005528662409232623,180,90,20
绩效数据,-0.01710495396743905,0.5,-0.25651612989933603,-0.02300874454776767,180,90,25
绩效数据,0.009015674541771102,0.47619047619047616,-0.13900744427907405,0.014492859742224763,190,90,5
绩效数据,0.024744647972913425,0.5,-0.06845117915092136,0.03902062974910728,190,90,10
绩效数据,0.00412109141941297,0.4523809523809524,-0.1611736645170913,0.005890232431710349,190,90,15
绩效数据,-0.02463690999650292,0.40476190476190477,-0.29130171403662974,-0.03439195964425442,190,90,20
绩效数据,-0.040434675110054163,0.42857142857142855,-0.36262192480872313,-0.05452583748149963,190,90,25
绩效数据,0.011193393413596375,0.47619047619047616,-0.12940620655869794,0.0164606957906224,200,90,5
绩效数据,0.022095630681721046,0.4523809523809524,-0.08069758389041834,0.03194464886649476,200,90,10
绩效数据,0.019925129861798174,0.47619047619047616,-0.09050948998487432,0.02757866441810767,200,90,15
绩效数据,-0.0015952427843952677,0.47619047619047616,-0.18760226863666157,-0.002276345308896249,200,90,20
绩效数据,-0.025929356326511832,0.42857142857142855,-0.29746069763397304,-0.035885696700999475,200,90,25
绩效数据,0.040088660764934225,0.5,0.0003997708172681691,0.06117524027455829,210,90,5
绩效数据,0.012959075933816289,0.47619047619047616,-0.12196403570105105,0.019092794717844495,210,90,10
绩效数据,0.01004423559829526,0.47619047619047616,-0.13516143860121138,0.014071606131447801,210,90,15
绩效数据,0.015555003806509093,0.47619047619047616,-0.11031259139522744,0.02181260233498068,210,90,20
绩效数据,0.03991819061947077,0.5,-0.00036925588896803186,0.058209142857948475,210,90,25
绩效数据,0.032957504674992366,0.5238095238095238,-0.03177869907457845,0.05123294163181992,220,90,5
绩效数据,0.02306463903272693,0.42857142857142855,-0.07642601159919465,0.033217057311812064,220,90,10
绩效数据,0.0073853178527323315,0.5238095238095238,-0.14719137869625062,0.010180243145265182,220,90,15
绩效数据,0.040987392871126405,0.5238095238095238,0.004457342481615383,0.058782653849372146,220,90,20
绩效数据,0.02056854295288213,0.5,-0.08772618356873148,0.028643481309793075,220,90,25
绩效数据,0.03735410528366612,0.4523809523809524,-0.011942389289041578,0.05795857800527033,230,90,5
绩效数据,0.020345313728341807,0.5,-0.08871812814465518,0.029816823447442985,230,90,10
绩效数据,0.0260337396076451,0.5,-0.06305408600065959,0.03620599873758344,230,90,15
绩效数据,0.040908784835969714,0.5476190476190477,0.004103528060202687,0.059711578944846654,230,90,20
绩效数据,0.056112160388435806,0.5238095238095238,0.07276443116533783,0.08444847717915521,230,90,25
绩效数据,-0.07839932169739006,0.5238095238095238,-0.5266099260924022,-0.10709303224613646,100,95,5
绩效数据,-0.02120974407842513,0.47619047619047616,-0.2722572814120467,-0.03060590679131879,100,95,10
绩效数据,0.05154465058005897,0.5238095238095238,0.05136716840850822,0.08795375402018432,100,95,15
绩效数据,0.03203355760842763,0.5238095238095238,-0.035460982457089854,0.05105059052330519,100,95,20
绩效数据,0.02370551722163028,0.47619047619047616,-0.07254409078414997,0.032639969082780176,100,95,25
绩效数据,0.046776168881006885,0.5238095238095238,0.030149310112075424,0.08065404975962144,110,95,5
绩效数据,0.030468675948762014,0.5238095238095238,-0.042426447851171875,0.0548410427073403,110,95,10
绩效数据,0.04241768097025278,0.5476190476190477,0.010764585343509095,0.07085891645965532,110,95,15
绩效数据,0.033131429336346496,0.47619047619047616,-0.030582696968192075,0.057017356378290515,110,95,20
绩效数据,0.0009481830558877302,0.40476190476190477,-0.1739681182048833,0.0013975867703744833,110,95,25
绩效数据,0.0304660376741428,0.4523809523809524,-0.04244699535049207,0.04114946492240659,120,95,5
绩效数据,-0.0011535373537251425,0.40476190476190477,-0.1832179132523157,-0.0015418107841988792,120,95,10
绩效数据,-0.07376949383971476,0.38095238095238093,-0.5068612339199084,-0.09618034430101394,120,95,15
绩效数据,-0.04153489874343119,0.38095238095238093,-0.3633930498880585,-0.056451011803492636,120,95,20
绩效数据,-0.07626440875750107,0.35714285714285715,-0.5186168550291226,-0.10201342514905228,120,95,25
绩效数据,-0.04537281426877626,0.38095238095238093,-0.38031549337668663,-0.05946567589069284,130,95,5
绩效数据,-0.04816314444614467,0.40476190476190477,-0.3929390660060677,-0.062344089971658405,130,95,10
绩效数据,-0.03287120624968798,0.38095238095238093,-0.32501620074036985,-0.04909116755445151,130,95,15
绩效数据,-0.04685265302437425,0.38095238095238093,-0.38749202200963695,-0.06583734570290893,130,95,20
绩效数据,-0.06548161741781267,0.38095238095238093,-0.47070216873110193,-0.0911442892773642,130,95,25
绩效数据,-0.06210053988557751,0.3333333333333333,-0.4554102021719104,-0.08231170712451501,140,95,5
绩效数据,-0.10693221123584151,0.30952380952380953,-0.6557291517185663,-0.13012633159276646,140,95,10
绩效数据,-0.10452596975581674,0.2857142857142857,-0.6450776757848045,-0.13340870996299603,140,95,15
绩效数据,-0.08142731375992662,0.35714285714285715,-0.5421109130872964,-0.11349415296389659,140,95,20
绩效数据,-0.08281673259099287,0.38095238095238093,-0.5484505791257974,-0.1166267551617869,140,95,25
绩效数据,-0.08345877111171263,0.30952380952380953,-0.5509692348126095,-0.11328943221702709,150,95,5
绩效数据,-0.08077793132224653,0.42857142857142855,-0.5392099080877822,-0.11300517868862493,150,95,10
绩效数据,-0.09641931343084043,0.2857142857142857,-0.609245497197813,-0.1317393084200081,150,95,15
绩效数据,-0.06047013444532867,0.3333333333333333,-0.4492474518866059,-0.08696419190594022,150,95,20
绩效数据,-0.03373912908578558,0.40476190476190477,-0.3299330399639415,-0.049236254430814294,150,95,25
绩效数据,-0.057397141925910056,0.4523809523809524,-0.4348905048849234,-0.08666342356536469,160,95,5
绩效数据,-0.03820187309523759,0.47619047619047616,-0.34965878012831075,-0.055114088861664814,160,95,10
绩效数据,-0.04395754141477759,0.42857142857142855,-0.37565835157609256,-0.0622799807097479,160,95,15
绩效数据,-0.03609739485805996,0.4523809523809524,-0.34063693834911507,-0.051085550436848814,160,95,20
绩效数据,-0.014905736337228581,0.5,-0.24585170381635316,-0.020292124345041008,160,95,25
绩效数据,-0.0750672974116603,0.42857142857142855,-0.5149063626968696,-0.09952465559005354,170,95,5
绩效数据,-0.07246917851202972,0.42857142857142855,-0.5034982957771185,-0.10096805993620113,170,95,10
绩效数据,-0.050229710388481896,0.42857142857142855,-0.4040321010509251,-0.06509126995706248,170,95,15
绩效数据,0.00020221450832491605,0.47619047619047616,-0.17845821771835507,0.0002781041728617118,170,95,20
绩效数据,0.002162177211982641,0.5,-0.16975194591377757,0.0028792363620264824,170,95,25
绩效数据,-0.009516511694354302,0.4523809523809524,-0.22172160389109474,-0.01372178938710545,180,95,5
绩效数据,-0.0069158068924193294,0.47619047619047616,-0.21037363935543155,-0.009334351087170015,180,95,10
绩效数据,0.014694187605136078,0.5,-0.11353341597030789,0.02010397129584359,180,95,15
绩效数据,-0.023719013490497987,0.5476190476190477,-0.2858803219550168,-0.031615950172725844,180,95,20
绩效数据,-0.012202162228019398,0.5238095238095238,-0.2344937014556353,-0.016807879243887068,180,95,25
绩效数据,0.01576730657352754,0.5238095238095238,-0.10871927352233723,0.02233588558257837,190,95,5
绩效数据,-0.02809083300464499,0.4523809523809524,-0.3054949862597264,-0.0385241091545779,190,95,10
绩效数据,0.0013132934908015592,0.5,-0.17378563327371743,0.0018257400421067577,190,95,15
绩效数据,-0.020123250024642325,0.47619047619047616,-0.2709600340365822,-0.027954019726842284,190,95,20
绩效数据,-0.024415562401809643,0.4523809523809524,-0.29039995961592774,-0.03246001422542599,190,95,25
绩效数据,0.017143570904596395,0.5,-0.10267852713726183,0.024662970478677073,200,95,5
绩效数据,-0.02650980592303076,0.40476190476190477,-0.29974242859844513,-0.03621865355262716,200,95,10
绩效数据,-0.028759715901681804,0.4523809523809524,-0.30998465563522976,-0.039077669963459426,200,95,15
绩效数据,-0.020269635991659873,0.5,-0.2718214348240905,-0.029087787811472875,200,95,20
绩效数据,0.0002507369290374317,0.5238095238095238,-0.17934569859936528,0.00037446185406669083,200,95,25
绩效数据,0.0059544311570258746,0.5,-0.1534911048580629,0.008614898763205132,210,95,5
绩效数据,0.010602296298188874,0.47619047619047616,-0.13259300313154665,0.015155718440831916,210,95,10
绩效数据,0.0249693155021109,0.47619047619047616,-0.06782243927604195,0.03596007628593122,210,95,15
绩效数据,0.014020149532866233,0.5,-0.11723832443606497,0.020168942472998778,210,95,20
绩效数据,0.05742293801254417,0.5714285714285714,0.07864830188717611,0.08771735367890167,210,95,25
绩效数据,0.018141460879875115,0.42857142857142855,-0.09862901358607422,0.02596634242038333,220,95,5
绩效数据,0.01536144568290343,0.47619047619047616,-0.11118598364975718,0.021331617250157253,220,95,10
绩效数据,0.028265568663877527,0.5476190476190477,-0.052961787269359704,0.04067023761217919,220,95,15
绩效数据,0.02854901014287603,0.5238095238095238,-0.05168962936223835,0.04286484481157535,220,95,20
绩效数据,0.0626408307050188,0.5238095238095238,0.10223784209225542,0.09428341079218029,220,95,25
绩效数据,0.06826978838931086,0.47619047619047616,0.12762099919280764,0.09964517917638038,230,95,5
绩效数据,0.030537448880550766,0.47619047619047616,-0.04271421154346827,0.04349925005112221,230,95,10
